village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag,is_reported,reporting_status,reconstructed_malaria_cases,uncertainty_malaria_cases,reconstructed_malaria_cases_lower95,reconstructed_malaria_cases_upper95,reconstructed_diarrhea_cases,uncertainty_diarrhea_cases,reconstructed_diarrhea_cases_lower95,reconstructed_diarrhea_cases_upper95,reconstructed_ari_cases,uncertainty_ari_cases,reconstructed_ari_cases_lower95,reconstructed_ari_cases_upper95,reconstructed_anc4_completion_pct,uncertainty_anc4_completion_pct,reconstructed_anc4_completion_pct_lower95,reconstructed_anc4_completion_pct_upper95,reconstructed_full_immunization_pct,uncertainty_full_immunization_pct,reconstructed_full_immunization_pct_lower95,reconstructed_full_immunization_pct_upper95,village_name,block_name,subcentre_id,parent_phc_id,latitude,longitude,population,sc_st_pct,female_literacy_pct,tap_water_access_pct,sanitation_access_pct,distance_phc_km,distance_chc_km,all_weather_road,electricity_hours_per_day,mo_sanctioned,mo_in_position,anm_present,asha_workers_count,cold_chain_functional,rainfall_lag_1w,rainfall_lag_2w,rainfall_lag_3w,rainfall_lag_4w,rainfall_cum_4w,rainfall_surge_delta,vector_temp_suitability,vector_humidity_suitability,vector_breeding_pressure,waterborne_runoff_risk,target_malaria_lead_2w,target_diarrhea_lead_2w,spatial_lag_neighbor_malaria,spatial_lag_neighbor_diarrhea,forecasted_malaria_cases_2w,forecasted_diarrhea_cases_2w,VBVI,WBSI,climate_health_hazard_index
VIL_044,4,11.67,-24.3,15.8,52.6,0.168,2.0,3.0,11.0,57.4,49.8,61.2,1,0,True,REPORTED,2.0,0.6020330147916901,1.39796698520831,2.60203301479169,3.0,0.3790357984314454,2.6209642015685546,3.3790357984314454,11.0,0.3105050587633151,10.689494941236685,11.310505058763315,57.4,0.32428469148398,57.07571530851602,57.72428469148398,61.2,0.3869956124234415,60.81300438757656,61.58699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,5.36,10.63,5.33,5.33,32.99,3.4224999999999994,0.04517172456472464,0.7514285714285714,0.2528777672168378,0.42682752,2.0,2.0,1.5511825375498889,2.0130639884393924,2.0270391078691086,2.224388686061202,20.6,18.0,19.4
VIL_044,5,6.24,-59.1,17.9,33.0,0.147,,,,,,,2,1,False,UNRECORDED,1.6639065428302602,6.0203301479169005,0.0,7.684236690747161,2.0425815978717274,3.7903579843144537,0.0,5.832939582186182,5.721960975237551,3.105050587633152,2.6169103876044,8.827011562870702,51.83201276396025,3.2428469148398,48.58916584912045,55.07485967880005,54.81022550579578,3.869956124234416,50.940269381561365,58.68018163003019,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,11.67,5.36,10.63,5.33,33.9,-2.235000000000001,0.12942012829777544,0.4714285714285714,0.32592795338716635,0.8131422599999999,2.0,3.0,1.0314132923801183,1.589419169409751,1.5553083879866039,2.2778974547071233,20.1,17.6,19.0
VIL_044,6,6.08,-77.0,17.9,41.0,0.177,2.0,2.0,5.0,58.9,51.9,66.3,4,0,True,REPORTED,2.0,0.6020330147916901,1.39796698520831,2.60203301479169,2.0,0.3790357984314454,1.6209642015685546,2.3790357984314454,5.0,0.3105050587633151,4.689494941236685,5.310505058763315,58.9,0.32428469148398,58.57571530851602,59.22428469148398,66.3,0.3869956124234415,65.91300438757655,66.68699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,6.24,11.67,5.36,10.63,29.35,-1.2575000000000003,0.12942012829777544,0.5857142857142857,0.8373223460609475,0.5235235199999999,3.0,3.0,1.4861156676681748,1.2620180317656942,1.781890482584884,1.9328411408897845,20.4,17.2,19.0
VIL_044,7,9.23,-32.7,18.9,43.8,0.191,2.0,3.0,4.0,59.3,56.9,56.2,6,1,True,REPORTED,2.0,0.6020330147916901,1.39796698520831,2.60203301479169,3.0,0.3790357984314454,2.6209642015685546,3.3790357984314454,4.0,0.3105050587633151,3.689494941236685,4.310505058763315,59.3,0.32428469148398,58.975715308516016,59.62428469148398,56.2,0.3869956124234415,55.81300438757656,56.58699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,6.08,6.24,11.67,5.36,33.22,0.9250000000000007,0.19789869908361457,0.6257142857142857,0.7073057824207652,0.5504467200000001,3.1727601118645694,2.360393714133413,1.963251531758448,1.6871496057250348,2.1869109711002217,2.2339126764607387,21.3,18.7,20.1
VIL_044,8,6.05,-39.7,18.7,40.1,0.17,3.0,3.0,8.0,58.8,52.1,62.1,5,1,True,REPORTED,3.0,0.6020330147916901,2.39796698520831,3.60203301479169,3.0,0.3790357984314454,2.6209642015685546,3.3790357984314454,8.0,0.3105050587633151,7.689494941236685,8.310505058763315,58.8,0.32428469148398,58.475715308516016,59.12428469148398,62.1,0.3869956124234415,61.71300438757656,62.48699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,9.23,6.08,6.24,11.67,27.6,-0.8500000000000005,0.1825031849518363,0.5728571428571428,0.9863082196872645,0.7437534,2.084870472583444,2.766519453778268,1.3302759003346145,2.2041677607004795,2.080449375981569,2.186769203447021,21.2,17.9,19.7
VIL_044,9,5.52,-66.9,21.1,53.0,0.076,,,,,,,4,0,False,UNRECORDED,3.1727601118645694,6.0203301479169005,0.0,9.19309025978147,2.360393714133413,3.7903579843144537,0.0,6.150751698447867,4.836291289176351,3.105050587633152,1.7312407015432,7.941341876809503,52.704223094795,3.2428469148398,49.4613761799552,55.9470700096348,53.83563776477073,3.869956124234416,49.96568164053632,57.70559388900514,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,6.05,9.23,6.08,6.24,26.880000000000003,-1.2000000000000002,0.4233711028530495,0.7571428571428571,2.383627694331566,0.21794519999999998,2.391653183814783,1.580748111970134,2.941901339814024,1.5200893271049867,2.7000817938004187,2.256656682500329,23.5,15.4,19.9
VIL_044,10,3.51,-59.1,21.7,42.7,0.03,,,,,,,3,0,False,UNRECORDED,2.084870472583444,6.0203301479169005,0.0,8.105200620500344,2.766519453778268,3.7903579843144537,0.0,6.556877438092721,4.397690217072047,3.105050587633152,1.292639629438896,7.502740804705199,51.04041908028655,3.2428469148398,47.797572165446745,54.28326599512635,53.15919027278181,3.869956124234416,49.2892341485474,57.02914639701623,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,5.52,6.05,9.23,6.08,24.31,-2.5675,0.4997835137030314,0.61,1.8499386803014966,0.07849439999999998,0.0,2.0,1.749329639838961,2.0170376817478655,2.014452891499193,2.2247830563816064,21.4,13.9,18.0
VIL_044,11,5.41,-94.2,23.3,43.0,0.111,,,,,,,4,1,False,UNRECORDED,2.391653183814783,6.0203301479169005,0.0,8.411983331731683,1.580748111970134,3.7903579843144537,0.0,5.371106096284588,2.907486637770738,3.105050587633152,0.0,6.012537225403889,50.47982195990144,3.2428469148398,47.23697504506164,53.722668874741245,53.12998923950616,3.869956124234416,49.26003311527175,56.99994536374057,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,3.51,5.52,6.05,9.23,20.49,0.28750000000000053,0.71317767835549,0.6142857142857143,3.3934827821612843,0.18467513999999996,1.0,4.0,1.7756472186521073,1.134607543838067,2.2981829841907357,1.785978117304959,22.9,15.2,19.4
VIL_044,12,5.71,-49.8,22.1,41.6,0.07,0.0,2.0,4.0,55.0,47.3,65.2,4,1,True,REPORTED,0.0,0.6020330147916901,0.0,0.6020330147916901,2.0,0.3790357984314454,1.6209642015685546,2.3790357984314454,4.0,0.3105050587633151,3.689494941236685,4.310505058763315,55.0,0.32428469148398,54.67571530851602,55.32428469148398,65.2,0.3869956124234415,64.81300438757656,65.58699561242345,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,5.41,3.51,5.52,6.05,20.15,0.6725000000000003,0.5527555015877843,0.5942857142857143,1.6536423101672129,0.17950380000000002,4.226977501006465,1.459857009924476,2.1348536432125593,2.2672611918165533,1.5164504374076235,1.729919349799507,20.8,14.0,17.7
VIL_044,13,11.45,-40.3,25.3,55.7,0.205,1.0,4.0,4.0,61.9,57.7,64.9,2,0,True,REPORTED,1.0,0.6020330147916901,0.3979669852083098,1.60203301479169,4.0,0.3790357984314454,3.6209642015685546,4.379035798431445,4.0,0.3105050587633151,3.689494941236685,4.310505058763315,61.9,0.32428469148398,61.57571530851602,62.22428469148398,64.9,0.3869956124234415,64.51300438757656,65.28699561242345,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,5.71,5.41,3.51,5.52,26.08,4.93,0.9311284654622025,0.7957142857142857,4.057235326595941,0.5548407,8.0,3.0,3.053847910515475,1.8027128838668882,1.7109302642605533,2.215310033814195,22.0,19.1,20.7
VIL_044,14,5.41,-53.4,27.8,49.8,0.115,,,,,,,3,0,False,UNRECORDED,4.226977501006465,6.0203301479169005,0.0,10.247307648923366,1.459857009924476,3.7903579843144537,0.0,5.25021499423893,2.616622440471897,3.105050587633152,0.0,5.721673028105048,51.16154165341733,3.2428469148398,47.91869473857753,54.40438856825713,54.505563422644784,3.869956124234416,50.63560729841037,58.3755195468792,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,11.45,5.71,5.41,3.51,27.98,-1.585,0.9843217347761177,0.7114285714285714,3.074205518574635,0.6241395,5.0,1.0,2.5877517873863525,1.0033586287461096,3.65416199645835,1.5380092945593153,26.4,15.3,21.4
VIL_044,15,5.21,-79.4,26.8,48.8,0.097,8.0,3.0,3.0,56.1,46.1,61.2,0,1,True,REPORTED,8.0,0.6020330147916901,7.39796698520831,8.60203301479169,3.0,0.3790357984314454,2.6209642015685546,3.3790357984314454,3.0,0.3105050587633151,2.689494941236685,3.310505058763315,56.1,0.32428469148398,55.77571530851602,56.42428469148398,61.2,0.3869956124234415,60.81300438757656,61.58699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,5.41,11.45,5.71,5.41,27.78,-1.7350000000000003,0.9990128332490111,0.6971428571428571,5.4504541761532845,0.24874098000000003,7.0,3.0,3.1325130759611697,2.147218285645187,6.182237232615641,2.145364782104988,34.3,15.6,25.9
VIL_044,16,14.0,10.4,29.6,56.2,0.278,5.0,1.0,2.0,65.2,58.0,61.8,2,0,True,REPORTED,5.0,0.6020330147916901,4.39796698520831,5.60203301479169,1.0,0.3790357984314454,0.6209642015685546,1.3790357984314454,2.0,0.3105050587633151,1.6894949412366849,2.310505058763315,65.2,0.32428469148398,64.87571530851602,65.52428469148398,61.8,0.3869956124234415,61.41300438757656,62.18699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,5.21,5.41,11.45,5.71,36.07,4.9825,0.8462727428586202,0.8028571428571429,3.7980478907282627,0.6865321200000001,3.547941921880598,1.6663372680496258,3.6845862106315472,1.6555904742425422,2.882053762686438,1.5019725222174523,24.7,20.2,22.7
VIL_044,17,6.67,-72.4,28.4,55.8,0.133,7.0,3.0,3.0,61.2,53.6,56.6,0,1,True,REPORTED,7.0,0.6020330147916901,6.39796698520831,7.60203301479169,3.0,0.3790357984314454,2.6209642015685546,3.3790357984314454,3.0,0.3105050587633151,2.689494941236685,3.310505058763315,61.2,0.32428469148398,60.87571530851602,61.524284691483984,56.6,0.3869956124234415,56.21300438757656,56.98699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,14.0,5.21,5.41,11.45,31.290000000000003,-1.1524999999999999,0.9527573147659878,0.7971428571428572,6.800416942856252,0.882588,2.900056518180145,2.024368916110627,2.520605885983811,1.5794876398630406,3.4763827275211665,2.2243818812374285,27.8,17.0,22.9
VIL_044,18,8.15,-35.0,31.2,45.8,0.251,,,,,,,3,1,False,UNRECORDED,3.547941921880598,6.0203301479169005,0.0,9.568272069797498,1.6663372680496258,3.7903579843144537,0.0,5.45669525236408,2.8771152609731723,3.105050587633152,0.0,5.982165848606323,51.13372810472796,3.2428469148398,47.89088118988816,54.37657501956776,53.61565205541842,3.869956124234416,49.74569593118401,57.48560817965284,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,6.67,14.0,5.21,5.41,34.03,-0.35749999999999993,0.6469051754643524,0.6542857142857142,3.7441651677545846,0.79355658,3.2597814233435534,2.427967424311487,2.1208666363166366,1.129519224874211,2.7000941415585147,2.194354242349229,24.2,20.4,22.5
VIL_044,19,19.66,26.9,31.8,53.3,0.44,,,,,,,4,0,False,UNRECORDED,2.900056518180145,6.0203301479169005,0.0,8.920386666097045,2.024368916110627,3.7903579843144537,0.0,5.814726900425081,2.600949677148678,3.105050587633152,0.0,5.70600026478183,52.651338696862375,3.2428469148398,49.40849178202257,55.89418561170218,54.32539924913407,3.869956124234416,50.45544312489966,58.195355373368486,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,8.15,6.67,14.0,5.21,48.480000000000004,7.539999999999999,0.5661541495171974,0.7614285714285713,2.497711966924726,1.699764,5.0,7.0,2.062382987923701,1.631715203349655,2.5458053571854653,3.6545987147339978,23.2,31.9,27.1
VIL_044,20,15.75,0.4,33.1,48.5,0.391,,,,,,,10,1,False,UNRECORDED,3.2597814233435534,6.0203301479169005,0.0,9.280111571260454,2.427967424311487,3.7903579843144537,0.0,6.21832540862594,2.890404433535266,3.105050587633152,0.0,5.995455021168418,50.66488590997712,3.2428469148398,47.422038995137314,53.90773282481692,53.863717058890906,3.869956124234416,49.99376093465649,57.73367318312532,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,19.66,8.15,6.67,14.0,50.23,3.192499999999999,0.39901134372865993,0.6928571428571428,3.2234986427427783,3.64366644,2.6981475460882005,2.724613757909662,2.587094501320768,1.969564405346172,2.650366005740601,2.8775001782976806,23.8,27.3,25.4
VIL_044,21,19.39,27.5,32.6,52.1,0.313,5.0,7.0,4.0,55.3,46.5,59.0,6,1,True,REPORTED,5.0,0.6020330147916901,4.39796698520831,5.60203301479169,7.0,0.3790357984314454,6.620964201568555,7.379035798431445,4.0,0.3105050587633151,3.689494941236685,4.310505058763315,55.3,0.32428469148398,54.975715308516016,55.62428469148398,59.0,0.3869956124234415,58.61300438757656,59.38699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,15.75,19.66,8.15,6.67,62.949999999999996,3.6525,0.46101671078353523,0.7442857142857143,4.071558650245744,2.3367015,2.388817331243564,4.07981824464582,2.1235945358396844,2.0286858231979363,2.518439982311686,3.4193755523206666,23.9,27.1,25.3
VIL_044,22,25.81,70.3,35.8,45.8,0.634,,,,,,,3,1,False,UNRECORDED,2.6981475460882005,6.0203301479169005,0.0,8.7184776940051,2.724613757909662,3.7903579843144537,0.0,6.514971742224116,2.6645405772212616,3.105050587633152,0.0,5.769591164854413,52.33331052000477,3.2428469148398,49.09046360516497,55.576157434844575,53.6655738412601,3.869956124234416,49.795617717025685,57.53552996549451,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,19.39,15.75,19.66,8.15,80.61,5.657499999999999,0.14776992650431792,0.6542857142857142,1.0818911839045136,5.82700524,1.9721912838661952,4.0389322218753705,1.6865976739370707,1.555243647956085,2.4029121728836036,3.575792514994162,22.1,37.4,29.0
VIL_044,23,20.95,48.9,33.7,46.7,0.484,,,,,,,3,1,False,UNRECORDED,2.388817331243564,6.0203301479169005,0.0,8.409147479160465,4.07981824464582,3.7903579843144537,0.2894602603313658,7.870176228960274,3.058272630688436,3.105050587633152,0.0,6.163323218321587,52.04713854208036,3.2428469148398,48.80429162724056,55.28998545692016,54.17551150467667,3.869956124234416,50.30555538044226,58.04546762891109,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,25.81,19.39,15.75,19.66,81.9,0.47499999999999787,0.33008830753513946,0.6671428571428571,4.305664338612758,5.921226959999999,2.0,4.0,1.5734375139328847,2.555853276076291,2.313348583759784,3.8670090542965356,23.4,34.0,28.2
VIL_044,24,42.58,186.8,35.5,57.6,0.927,,,,,,,4,0,False,UNRECORDED,1.9721912838661952,6.0203301479169005,0.0,7.992521431783095,4.0389322218753705,3.7903579843144537,0.2485742375609168,7.829290206189825,2.9261493904854388,3.105050587633152,0.0,6.03119997811859,52.85122253999665,3.2428469148398,49.608375625156846,56.09406945483645,53.98335401320405,3.869956124234416,50.11339788896964,57.85331013743846,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,20.95,25.81,19.39,15.75,108.73,15.397499999999997,0.16797323675753362,0.8228571428571428,2.7331222905409125,9.2053881,2.934325487084499,5.567592974691214,1.7568601722336938,3.456334325663566,2.6084280760979026,5.587393851329499,23.4,54.2,37.3
VIL_044,25,53.67,261.3,35.8,67.5,1.0,2.0,4.0,2.0,53.1,42.6,64.2,4,1,True,REPORTED,2.0,0.6020330147916901,1.39796698520831,2.60203301479169,4.0,0.3790357984314454,3.6209642015685546,4.379035798431445,2.0,0.3105050587633151,1.6894949412366849,2.310505058763315,53.1,0.32428469148398,52.77571530851602,53.42428469148398,64.2,0.3869956124234415,63.81300438757656,64.58699561242345,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,42.58,20.95,25.81,19.39,143.01,17.917500000000004,0.14776992650431792,0.9642857142857143,2.8518434765910827,20.18292,3.1221144498768774,6.76623327376982,1.7334590240746486,3.5331678329913445,2.528199949786534,5.4960565586394114,23.3,56.0,38.0
VIL_044,26,76.07,413.0,36.0,70.8,1.0,,,,,,,5,0,False,UNRECORDED,2.934325487084499,6.0203301479169005,0.0,8.9546556350014,5.567592974691214,3.7903579843144537,1.7772349903767606,9.357950959005668,2.344820144679203,3.105050587633152,0.0,5.4498707323123545,51.89174401382039,3.2428469148398,48.64889709898058,55.13459092866019,53.55090026498585,3.869956124234416,49.68094414075144,57.42085638922026,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,53.67,42.58,20.95,25.81,193.26999999999998,27.752499999999998,0.1353352832366127,1.0,4.4008327402881715,25.43958,2.978019802379644,9.800247165020483,2.1578990391986608,2.9949555171634703,2.794424741157911,7.717051370606457,24.8,64.8,42.8
VIL_044,27,68.01,334.3,35.7,74.7,1.0,,,,,,,2,1,False,UNRECORDED,3.1221144498768774,6.0203301479169005,0.0,9.142444597793778,6.76623327376982,3.7903579843144537,2.975875289455366,10.556591258084271,2.994893643044225,3.105050587633152,0.0,6.099944230677377,50.57494321121776,3.2428469148398,47.33209629637796,53.81779012605756,53.21183914446243,3.869956124234416,49.34188302022802,57.08179526869685,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,76.07,53.67,42.58,20.95,240.32999999999998,7.927500000000002,0.1542950055015681,1.0,5.251893397262376,36.057179999999995,9.0,11.0,2.4516214540330235,5.54381107825639,4.176804048500693,7.976027786460885,28.9,65.9,45.6
VIL_044,28,77.55,439.4,37.1,69.4,1.0,,,,,,,3,1,False,UNRECORDED,2.978019802379644,6.0203301479169005,0.0,8.998349950296543,9.800247165020483,3.7903579843144537,6.009889180706029,13.590605149334936,3.147676241305732,3.105050587633152,0.0426256536725806,6.252726828938883,49.74662035016701,3.2428469148398,46.5037734353272,52.98946726500681,52.491913008755255,3.869956124234416,48.62195688452084,56.36186913298967,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,68.01,76.07,53.67,42.58,275.3,8.724999999999994,0.08055900093918494,0.9914285714285715,4.470718888258344,32.23674,5.37771140005391,10.194485985373248,2.457729741608328,5.673602784356757,4.378211831330964,10.21020134169388,29.0,74.8,49.6
VIL_044,29,97.14,545.0,35.0,83.7,1.0,9.0,11.0,2.0,58.6,50.9,55.3,2,1,True,REPORTED,9.0,0.6020330147916901,8.39796698520831,9.60203301479169,11.0,0.3790357984314454,10.620964201568556,11.379035798431444,2.0,0.3105050587633151,1.6894949412366849,2.310505058763315,58.6,0.32428469148398,58.27571530851602,58.92428469148398,55.3,0.3869956124234415,54.91300438757656,55.68699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,77.55,68.01,76.07,53.67,318.77,17.447500000000005,0.20592424643419874,1.0,12.233135783670011,36.7587,4.8439038944081165,9.22812981605989,2.4813838544994513,7.408549389265833,6.810981868773907,8.498536849177917,39.4,68.0,52.3
VIL_044,30,123.42,719.6,37.4,93.0,1.0,,,,,,,5,1,False,UNRECORDED,5.37771140005391,6.0203301479169005,0.0,11.39804154797081,10.194485985373248,3.7903579843144537,6.404128001058794,13.984843969687702,2.233405572193988,3.105050587633152,0.0,5.338456159827139,50.50199249002279,3.2428469148398,47.25914557518298,53.74483940486259,53.44924273351637,3.869956124234416,49.57928660928195,57.31919885775078,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,97.14,77.55,68.01,76.07,366.12,31.89,0.06920949021331946,1.0,5.305737938733496,46.04436,9.0,15.0,4.745697261331209,7.086222140902319,10.877161224539254,13.853305147574176,46.8,86.9,64.8
VIL_044,31,98.53,555.2,35.6,78.1,1.0,,,,,,,2,1,False,UNRECORDED,4.8439038944081165,6.0203301479169005,0.0,10.864234042325016,9.22812981605989,3.7903579843144537,5.437771831745437,13.018487800374343,2.5201555224417387,3.105050587633152,0.0,5.62520611007489,49.732664570055846,3.2428469148398,46.48981765521605,52.97551148489565,51.63896519676106,3.869956124234416,47.76900907252665,55.50892132099548,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,123.42,97.14,77.55,68.01,396.64,-0.6299999999999955,0.16102867254598036,1.0,12.827866112357889,58.501079999999995,13.0,3.0,3.3206703490448115,6.0758946217400425,9.703705624116242,4.588517830528447,47.4,52.4,49.6
VIL_044,32,90.8,509.4,36.1,73.0,1.0,9.0,15.0,3.0,56.9,54.4,55.2,1,1,True,REPORTED,9.0,0.6020330147916901,8.39796698520831,9.60203301479169,15.0,0.3790357984314454,14.620964201568556,15.379035798431444,3.0,0.3105050587633151,2.689494941236685,3.310505058763315,56.9,0.32428469148398,56.57571530851602,57.22428469148398,55.2,0.3869956124234415,54.81300438757656,55.58699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,98.53,123.42,97.14,77.55,409.89,-11.6725,0.12942012829777544,1.0,12.411131463500068,46.70322,22.0,15.0,4.82356197595177,6.906047820324017,19.628067030130886,11.450242273064696,73.7,79.7,76.4
VIL_044,33,90.04,517.9,35.4,75.9,1.0,13.0,3.0,2.0,60.5,51.3,58.5,1,1,True,REPORTED,13.0,0.6020330147916901,12.39796698520831,13.60203301479169,3.0,0.3790357984314454,2.6209642015685546,3.3790357984314454,2.0,0.3105050587633151,1.6894949412366849,2.310505058763315,60.5,0.32428469148398,60.17571530851602,60.82428469148398,58.5,0.3869956124234415,58.11300438757656,58.88699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,90.8,98.53,123.42,97.14,402.79,-10.657499999999999,0.17513078834515108,1.0,17.10957749816788,43.039199999999994,12.0,14.0,5.748706822936843,5.500348967065419,13.626354947060635,6.877480447051584,60.0,61.5,60.7
VIL_044,34,63.95,339.7,33.0,57.5,1.0,22.0,15.0,5.0,54.2,49.9,58.4,1,1,True,REPORTED,22.0,0.6020330147916901,21.39796698520831,22.60203301479169,15.0,0.3790357984314454,14.620964201568556,15.379035798431444,5.0,0.3105050587633151,4.689494941236685,5.310505058763315,54.2,0.32428469148398,53.87571530851602,54.524284691483984,58.4,0.3869956124234415,58.01300438757656,58.78699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,90.04,90.8,98.53,123.42,343.32000000000005,-21.879999999999995,0.41111229050718745,0.8214285714285714,37.2725561335987,42.678960000000004,10.93522891759168,5.976660545192004,11.810854507076137,6.614973755429438,12.473486203450646,5.796309327335862,67.1,57.2,62.6
VIL_044,35,77.84,425.9,34.5,69.4,1.0,12.0,14.0,4.0,63.8,48.2,61.0,2,1,True,REPORTED,12.0,0.6020330147916901,11.39796698520831,12.60203301479169,14.0,0.3790357984314454,13.620964201568556,14.379035798431444,4.0,0.3105050587633151,3.689494941236685,4.310505058763315,63.8,0.32428469148398,63.475715308516016,64.12428469148398,61.0,0.3869956124234415,60.61300438757656,61.38699561242344,Bikramganj,Block-E,HSC_5_01,PHC_05,23.97376,82.58076,4500,29.4,46.9,52.6,52.9,8.0,19.2,0,12.7,2,1,1,4,1,63.95,90.04,90.8,98.53,322.63000000000005,-2.8174999999999955,0.24935220877729616,0.9914285714285715,23.518542689563702,30.3123,15.0,7.0,8.798486220873185,4.615752597295726,14.953979113346035,7.324812802068898,66.8,63.3,65.2
