village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag,is_reported,reporting_status,reconstructed_malaria_cases,uncertainty_malaria_cases,reconstructed_malaria_cases_lower95,reconstructed_malaria_cases_upper95,reconstructed_diarrhea_cases,uncertainty_diarrhea_cases,reconstructed_diarrhea_cases_lower95,reconstructed_diarrhea_cases_upper95,reconstructed_ari_cases,uncertainty_ari_cases,reconstructed_ari_cases_lower95,reconstructed_ari_cases_upper95,reconstructed_anc4_completion_pct,uncertainty_anc4_completion_pct,reconstructed_anc4_completion_pct_lower95,reconstructed_anc4_completion_pct_upper95,reconstructed_full_immunization_pct,uncertainty_full_immunization_pct,reconstructed_full_immunization_pct_lower95,reconstructed_full_immunization_pct_upper95
VIL_042,94,22.68,52.2,25.8,41.0,0.431,10.0,3.0,1.0,38.9,33.0,57.4,1,1,True,REPORTED,10.0,0.3759766896701952,9.624023310329806,10.375976689670194,3.0,0.24219755337730253,2.7578024466226974,3.2421975533773026,1.0,0.24529596871605147,0.7547040312839486,1.2452959687160514,38.9,0.3649719170249935,38.535028082975,39.264971917024994,57.4,0.41917210299775426,56.98082789700224,57.819172102997754
VIL_042,95,14.74,-7.8,25.3,30.3,0.301,,,,,,,2,1,False,UNRECORDED,4.659421547284267,3.7597668967019517,0.8996546505823151,8.419188443986219,1.401524635415071,2.421975533773025,0.0,3.823500169188096,1.4273235445089472,2.4529596871605146,0.0,3.8802832316694618,39.16864463587669,3.6497191702499348,35.51892546562675,42.81836380612663,51.514442260166554,4.1917210299775425,47.32272123018901,55.7061632901441
VIL_042,96,17.38,21.5,24.1,26.4,0.415,,,,,,,0,0,False,UNRECORDED,3.5945694397856,3.7597668967019517,0.0,7.354336336487552,1.4832983481075503,2.421975533773025,0.0,3.9052738818805754,1.6401764631040183,2.4529596871605146,0.0,4.093136150264533,40.464104547559366,3.6497191702499348,36.81438537730943,44.113823717809304,53.17017725374677,4.1917210299775425,48.97845622376923,57.361898283724315
VIL_042,97,9.9,-27.4,22.7,31.2,0.192,,,,,,,2,1,False,UNRECORDED,2.534224212951583,3.7597668967019517,0.0,6.293991109653534,1.061837779539128,2.421975533773025,0.0,3.483813313312153,2.404466192324163,2.4529596871605146,0.0,4.857425879484678,39.80649783801696,3.6497191702499348,36.15677866776702,43.4562170082669,50.92069933449365,4.1917210299775425,46.728978304516104,55.11242036447119
VIL_042,98,6.55,-60.0,22.1,28.1,0.082,1.0,2.0,0.0,36.5,31.4,53.5,0,1,True,REPORTED,1.0,0.3759766896701952,0.6240233103298047,1.3759766896701953,2.0,0.24219755337730253,1.7578024466226974,2.2421975533773026,0.0,0.24529596871605147,0.0,0.24529596871605147,36.5,0.3649719170249935,36.135028082975005,36.864971917024995,53.5,0.41917210299775426,53.080827897002244,53.919172102997756
VIL_042,99,7.47,-54.0,19.2,35.4,0.078,2.0,3.0,6.0,44.0,38.8,55.4,0,1,True,REPORTED,2.0,0.3759766896701952,1.6240233103298047,2.3759766896701953,3.0,0.24219755337730253,2.7578024466226974,3.2421975533773026,6.0,0.24529596871605147,5.754704031283948,6.245295968716052,44.0,0.3649719170249935,43.635028082975005,44.364971917024995,55.4,0.41917210299775426,54.98082789700224,55.819172102997754
VIL_042,100,4.94,-65.7,19.1,28.0,0.045,,,,,,,3,1,False,UNRECORDED,1.300810004846362,3.7597668967019517,0.0,5.0605769015483135,1.4981682354560726,2.421975533773025,0.0,3.9201437692290977,3.448235811276292,2.4529596871605146,0.9952761241157773,5.901195498436806,38.741191576017386,3.6497191702499348,35.09147240576745,42.39091074626732,51.216031650974806,4.1917210299775425,47.02431062099726,55.40775268095235
VIL_042,101,4.07,-60.1,18.4,35.2,0.189,,,,,,,1,1,False,UNRECORDED,1.0874706866661734,3.7597668967019517,0.0,4.847237583368125,1.257196543013622,2.421975533773025,0.0,3.679172076786647,3.4966462099350153,2.4529596871605146,1.0436865227745007,5.94960589709553,40.11649347630505,3.6497191702499348,36.466774306055115,43.76621264655499,49.67832101421993,4.1917210299775425,45.48659998424239,53.870042044197476
VIL_042,102,5.8,-66.3,16.4,34.8,0.088,2.0,2.0,6.0,40.9,32.3,54.1,1,1,True,REPORTED,2.0,0.3759766896701952,1.6240233103298047,2.3759766896701953,2.0,0.24219755337730253,1.7578024466226974,2.2421975533773026,6.0,0.24529596871605147,5.754704031283948,6.245295968716052,40.9,0.3649719170249935,40.535028082975,41.264971917024994,54.1,0.41917210299775426,53.680827897002246,54.51917210299776
VIL_042,103,6.49,-70.6,16.7,41.1,0.041,,,,,,,0,0,False,UNRECORDED,0.8653261114475357,3.7597668967019517,0.0,4.625093008149488,1.5295094908091549,2.421975533773025,0.0,3.9514850245821798,3.7338166036057223,2.4529596871605146,1.2808569164452077,6.186776290766237,39.556542021769246,3.6497191702499348,35.90682285151931,43.206261192019184,50.78043510623468,4.1917210299775425,46.58871407625713,54.97215613621222
VIL_042,104,6.05,-74.4,16.0,39.1,0.136,,,,,,,1,1,False,UNRECORDED,0.927023459629984,3.7597668967019517,0.0,4.686790356331936,1.1371159493416494,2.421975533773025,0.0,3.5590914831146745,3.5209943679467424,2.4529596871605146,1.0680346807862278,5.9739540551072565,40.08751932062698,3.6497191702499348,36.43780015037704,43.73723849087692,52.356626556354676,4.1917210299775425,48.16490552637713,56.54834758633222
VIL_043,1,6.68,-46.1,14.8,39.0,0.093,,,,,,,1,0,False,UNRECORDED,0.8511091404029429,1.9665116995420444,0.0,2.817620839944987,1.4252212186839173,2.265257950763192,0.0,3.690479169447109,3.992957527082861,2.0634307648494308,1.9295267622334302,6.056388291932292,33.2907049886839,3.7869501056129633,29.503754883070936,37.077655094296865,39.974814870741795,4.658124215957434,35.31669065478436,44.63293908669923
VIL_043,2,3.98,-80.9,18.0,38.4,0.115,2.0,1.0,4.0,40.0,38.7,34.1,2,0,True,REPORTED,2.0,0.19665116995420445,1.8033488300457956,2.1966511699542046,1.0,0.2265257950763192,0.7734742049236808,1.226525795076319,4.0,0.2063430764849431,3.793656923515057,4.206343076484943,40.0,0.37869501056129634,39.621304989438705,40.378695010561295,34.1,0.46581242159574343,33.63418757840426,34.565812421595744
VIL_043,3,5.75,-57.9,15.9,42.9,0.078,0.0,1.0,3.0,26.8,22.1,42.7,1,1,True,REPORTED,0.7718983284584259,1.9665116995420444,0.0,2.7384100280004704,1.3482002590575946,2.265257950763192,0.0,3.613458209820786,3.6642799016475536,2.0634307648494308,1.6008491367981228,5.727710666496984,26.8,0.37869501056129634,26.421304989438703,27.1786950105613,42.7,0.46581242159574343,42.23418757840426,43.165812421595746
VIL_043,4,12.39,-7.6,18.8,39.3,0.213,,,,,,,3,1,False,UNRECORDED,0.7742269479519577,1.9665116995420444,0.0,2.740738647494002,1.4043083146761535,2.265257950763192,0.0,3.6695662654393453,3.846378047079611,2.0634307648494308,1.7829472822301802,5.909808811929041,32.78220504015273,3.7869501056129633,28.99525493453977,36.5691551457657,40.542181312185484,4.658124215957434,35.88405709622805,45.20030552814292
VIL_043,5,6.12,-49.4,18.5,42.5,0.174,0.0,0.0,5.0,29.7,26.3,43.6,1,1,True,STRUCTURAL_ZERO_INFLATED,0.655633426600366,1.9665116995420444,0.0,2.6221451261424105,1.1180423157211035,2.265257950763192,0.0,3.3833002664842953,3.0492252441709335,2.0634307648494308,0.9857944793215028,5.112656009020364,29.7,0.37869501056129634,29.3213049894387,30.078695010561297,43.6,0.46581242159574343,43.13418757840426,44.065812421595744
VIL_043,6,9.16,-39.4,17.5,43.5,0.072,,,,,,,1,1,False,UNRECORDED,0.9290801429453632,1.9665116995420444,0.0,2.8955918424874074,1.1439203275800907,2.265257950763192,0.0,3.4091782783432825,3.462830348865679,2.0634307648494308,1.399399584016248,5.52626111371511,33.08200146020813,3.7869501056129633,29.29505135459517,36.8689515658211,39.08787819928173,4.658124215957434,34.4297539833243,43.74600241523917
VIL_043,7,5.88,-64.3,18.4,42.6,0.151,1.0,6.0,4.0,33.9,31.3,34.2,2,1,True,REPORTED,1.0,0.19665116995420445,0.8033488300457956,1.1966511699542044,6.0,0.2265257950763192,5.773474204923681,6.226525795076319,4.0,0.2063430764849431,3.793656923515057,4.206343076484943,33.9,0.37869501056129634,33.521304989438704,34.27869501056129,34.2,0.46581242159574343,33.73418757840426,34.665812421595746
VIL_043,8,5.55,-63.1,19.0,47.8,0.121,1.0,3.0,5.0,31.0,33.9,47.3,0,0,True,REPORTED,1.0,0.19665116995420445,0.8033488300457956,1.1966511699542044,3.0,0.2265257950763192,2.773474204923681,3.226525795076319,5.0,0.2063430764849431,4.793656923515057,5.206343076484943,31.0,0.37869501056129634,30.621304989438702,31.378695010561298,47.3,0.46581242159574343,46.834187578404254,47.76581242159574
VIL_043,9,5.08,-73.2,21.2,49.0,0.11,0.0,0.0,3.0,35.5,30.5,30.6,4,0,True,STRUCTURAL_ZERO_INFLATED,1.2450873135878235,1.9665116995420444,0.0,3.211599013129868,1.2535893508542288,2.265257950763192,0.0,3.518847301617421,2.9288429191253282,2.0634307648494308,0.8654121542758975,4.992273683974759,35.5,0.37869501056129634,35.121304989438705,35.878695010561295,30.6,0.46581242159574343,30.13418757840426,31.065812421595744
VIL_043,10,6.99,-48.0,19.6,50.5,0.221,,,,,,,3,1,False,UNRECORDED,0.896603393480063,1.9665116995420444,0.0,2.8631150930221074,1.4068952037291438,2.265257950763192,0.0,3.6721531544923356,2.3509948192643377,2.0634307648494308,0.28756405441490696,4.4144255841137685,32.69252318423676,3.7869501056129633,28.9055730786238,36.47947328984973,39.45175659246133,4.658124215957434,34.79363237650389,44.109880808418765
VIL_043,11,4.94,-65.7,22.1,50.1,0.045,0.0,0.0,3.0,33.0,34.3,38.3,4,1,True,REPORTED,1.042872857105789,1.9665116995420444,0.0,3.0093845566478334,0.8835892724434793,2.265257950763192,0.0,3.148847223206671,1.7668948013235073,2.0634307648494308,0.0,3.830325566172938,33.0,0.37869501056129634,32.621304989438705,33.378695010561295,38.3,0.46581242159574343,37.834187578404254,38.76581242159574
VIL_043,12,9.19,-63.2,24.0,50.4,0.125,,,,,,,1,1,False,UNRECORDED,1.1320768155848024,1.9665116995420444,0.0,3.098588515126847,1.4223758893531175,2.265257950763192,0.0,3.6876338401163093,1.7601029608571632,2.0634307648494308,0.0,3.8235337257065938,32.34054732677347,3.7869501056129633,28.553597221160505,36.127497432386434,40.771860197283445,4.658124215957434,36.11373598132601,45.42998441324088
VIL_043,13,5.61,-59.0,22.3,42.0,0.168,,,,,,,1,1,False,UNRECORDED,1.365204000674903,1.9665116995420444,0.0,3.3317157002169475,1.0537901721109437,2.265257950763192,0.0,3.3190481228741353,1.832502466290637,2.0634307648494308,0.0,3.895933231140068,33.12613683963434,3.7869501056129633,29.33918673402138,36.91308694524731,40.494547912417644,4.658124215957434,35.83642369646021,45.15267212837508
VIL_043,14,5.34,-69.3,24.2,46.7,0.096,3.0,1.0,3.0,26.9,22.3,41.6,2,1,True,REPORTED,3.0,0.19665116995420445,2.8033488300457954,3.1966511699542046,1.0,0.2265257950763192,0.7734742049236808,1.226525795076319,3.0,0.2063430764849431,2.793656923515057,3.206343076484943,26.9,0.37869501056129634,26.5213049894387,27.278695010561297,41.6,0.46581242159574343,41.13418757840426,42.065812421595744
VIL_043,15,7.4,-49.0,28.4,50.4,0.209,3.0,2.0,1.0,35.7,36.2,27.8,1,1,True,REPORTED,3.0,0.19665116995420445,2.8033488300457954,3.1966511699542046,2.0,0.2265257950763192,1.773474204923681,2.226525795076319,1.0,0.2063430764849431,0.7936569235150569,1.2063430764849432,35.7,0.37869501056129634,35.32130498943871,36.0786950105613,27.8,0.46581242159574343,27.334187578404258,28.265812421595744
VIL_043,16,9.21,-23.4,25.9,49.9,0.217,,,,,,,1,0,False,UNRECORDED,1.858090103530241,1.9665116995420444,0.0,3.8246018030722855,1.1013240007992207,2.265257950763192,0.0,3.3665819515624125,1.6567328739567964,2.0634307648494308,0.0,3.720163638806227,33.61213033495648,3.7869501056129633,29.82518022934352,37.39908044056945,40.67940209291149,4.658124215957434,36.02127787695405,45.337526308868924
VIL_043,17,9.09,-48.5,28.2,52.5,0.198,,,,,,,2,1,False,UNRECORDED,1.4215289377644904,1.9665116995420444,0.0,3.388040637306535,1.2455026378053142,2.265257950763192,0.0,3.5107605885685063,1.5361530250688802,2.0634307648494308,0.0,3.599583789918311,34.42485997209227,3.7869501056129633,30.63790986647931,38.21181007770524,38.690084938340576,4.658124215957434,34.03196072238314,43.34820915429801
VIL_043,18,6.94,-57.7,32.5,48.6,0.128,0.0,0.0,1.0,38.3,39.8,36.4,4,1,True,STRUCTURAL_ZERO_INFLATED,1.3069337127675607,1.9665116995420444,0.0,3.273445412309605,0.994650224303167,2.265257950763192,0.0,3.259908175066359,1.5147511608214612,2.0634307648494308,0.0,3.5781819256708918,38.3,0.37869501056129634,37.9213049894387,38.67869501056129,36.4,0.46581242159574343,35.934187578404256,36.86581242159574
VIL_043,19,12.5,-19.0,32.1,49.9,0.237,0.0,0.0,4.0,31.4,35.0,38.1,5,0,True,STRUCTURAL_ZERO_INFLATED,1.1090644468589115,1.9665116995420444,0.0,3.075576146400956,1.230309153202072,2.265257950763192,0.0,3.495567103965264,1.5831948981983095,2.0634307648494308,0.0,3.6466256630477405,31.4,0.37869501056129634,31.0213049894387,31.778695010561297,38.1,0.46581242159574343,37.63418757840426,38.565812421595744
VIL_043,20,14.44,-16.8,34.2,46.5,0.388,,,,,,,1,0,False,UNRECORDED,1.2489596108675907,1.9665116995420444,0.0,3.215471310409635,1.2608664218253298,2.265257950763192,0.0,3.5261243725885216,1.8410000670095166,2.0634307648494308,0.0,3.9044308318589476,32.34770419307605,3.7869501056129633,28.560754087463085,36.134654298689014,39.783755513126856,4.658124215957434,35.12563129716942,44.44187972908429
VIL_043,21,19.17,28.8,32.7,49.9,0.353,,,,,,,1,1,False,UNRECORDED,1.0918227740908275,1.9665116995420444,0.0,3.058334473632872,1.6863272540661978,2.265257950763192,0.0,3.9515852048293896,1.5846922079603167,2.0634307648494308,0.0,3.6481229728097473,33.54202107735317,3.7869501056129633,29.755070971740206,37.328971182966136,41.04073118693331,4.658124215957434,36.38260697097587,45.69885540289074
VIL_043,22,26.71,82.4,32.8,58.1,0.586,,,,,,,2,1,False,UNRECORDED,1.0358464461326666,1.9665116995420444,0.0,3.002358145674711,1.4828122516695053,2.265257950763192,0.0,3.748070202432697,1.5496164662837835,2.0634307648494308,0.0,3.6130472311332142,33.40571540332827,3.7869501056129633,29.61876529771531,37.19266550894124,39.70305125645418,4.658124215957434,35.044927040496745,44.36117547241162
VIL_043,23,30.29,98.1,35.3,53.6,0.56,,,,,,,1,1,False,UNRECORDED,0.9871318960797155,1.9665116995420444,0.0,2.95364359562176,2.1576928424200075,2.265257950763192,0.0,4.422950793183199,1.7371071767848119,2.0634307648494308,0.0,3.800537941634243,33.45853406705238,3.7869501056129633,29.67158396143942,37.24548417266535,40.32998311630823,4.658124215957434,35.67185890035079,44.98810733226566
VIL_043,24,47.49,222.1,36.4,65.5,0.905,,,,,,,2,1,False,UNRECORDED,0.9416720473497429,1.9665116995420444,0.0,2.9081837468917873,2.3498269911479515,2.265257950763192,0.08456904038475965,4.615084941911143,1.605844839262638,2.0634307648494308,0.0,3.6692756041120687,33.88915347731917,3.7869501056129633,30.102203371706207,37.676103582932136,40.04852133644256,4.658124215957434,35.390397120485126,44.7066455524
VIL_043,25,44.61,212.3,34.4,52.7,0.901,,,,,,,1,1,False,UNRECORDED,0.883170348633828,1.9665116995420444,0.0,2.8496820481758727,2.930419852910151,2.265257950763192,0.6651619021469592,5.195677803673343,1.1337536490447242,2.0634307648494308,0.0,3.197184413894155,32.391726080453594,3.7869501056129633,28.60477597484063,36.17867618606656,40.052881274236164,4.658124215957434,35.39475705827873,44.7110054901936
VIL_043,26,65.81,331.8,36.7,65.8,1.0,,,,,,,0,1,False,UNRECORDED,1.0864084474745108,1.9665116995420444,0.0,3.0529201470165552,2.8412907258365165,2.265257950763192,0.5760327750733247,5.106548676599708,1.3946747651287172,2.0634307648494308,0.0,3.4581055299781482,33.13861573013106,3.7869501056129633,29.351665624518095,36.925565835744024,39.59686755102092,4.658124215957434,34.938743335063485,44.25499176697836
VIL_043,27,51.54,242.1,35.9,54.3,1.0,,,,,,,1,1,False,UNRECORDED,1.2462152489165228,1.9665116995420444,0.0,3.212726948458567,3.5975605735760263,2.265257950763192,1.3323026228128345,5.862818524339218,1.4993455826461792,2.0634307648494308,0.0,3.56277634749561,32.5139732661795,3.7869501056129633,28.727023160566535,36.300923371792464,39.480802253078835,4.658124215957434,34.8226780371214,44.13892646903627
VIL_043,28,66.66,341.5,37.1,58.0,1.0,,,,,,,2,1,False,UNRECORDED,1.1964018812073856,1.9665116995420444,0.0,3.16291358074943,4.788091028908914,2.265257950763192,2.522833078145722,7.053348979672106,1.7608870918959447,2.0634307648494308,0.0,3.8243178567453757,31.926271676840045,3.7869501056129633,28.139321571227082,35.71322178245301,38.88356553593126,4.658124215957434,34.225441319973825,43.5416897518887
VIL_043,29,82.0,464.4,38.1,66.3,1.0,,,,,,,1,1,False,UNRECORDED,1.4506933112027933,1.9665116995420444,0.0,3.417205010744838,4.835423639989807,2.265257950763192,2.5701656892266156,7.100681590752999,1.2831348650844827,2.0634307648494308,0.0,3.3465656299339135,33.403484079751344,3.7869501056129633,29.61653397413838,37.19043418536431,39.89235973068051,4.658124215957434,35.234235514723075,44.55048394663795
VIL_043,30,63.92,331.8,36.4,62.8,1.0,,,,,,,3,1,False,UNRECORDED,1.9605392171402196,1.9665116995420444,0.0,3.927050916682264,5.260395217986686,2.265257950763192,2.9951372672234946,7.525653168749878,1.1682923170505015,2.0634307648494308,0.0,3.2317230818999323,32.256570582545876,3.7869501056129633,28.469620476932914,36.04352068815884,39.47810557078636,4.658124215957434,34.819981354828926,44.1362297867438
VIL_043,31,91.57,521.2,37.8,82.0,1.0,,,,,,,1,1,False,UNRECORDED,2.0021687681078553,1.9665116995420444,0.03565706856581086,3.9686804676498997,5.04815516669726,2.265257950763192,2.782897215934068,7.313413117460452,1.4383095632983973,2.0634307648494308,0.0,3.501740328147828,31.758876114929755,3.7869501056129633,27.971926009316793,35.54582622054272,38.2343603979362,4.658124215957434,33.576236181978764,42.892484613893636
VIL_043,32,118.46,687.8,35.6,82.1,1.0,0.0,0.0,2.0,34.2,27.7,42.2,3,0,True,STRUCTURAL_ZERO_INFLATED,2.5130426313924525,1.9665116995420444,0.5465309318504081,4.479554330934497,5.567607550271983,2.265257950763192,3.3023495995087915,7.832865501035175,1.4702884612292053,2.0634307648494308,0.0,3.5337192260786363,34.2,0.37869501056129634,33.82130498943871,34.5786950105613,42.2,0.46581242159574343,41.73418757840426,42.665812421595746
VIL_043,33,75.86,423.7,36.3,66.4,1.0,,,,,,,1,1,False,UNRECORDED,3.3717999660604443,1.9665116995420444,1.4052882665183999,5.338311665602489,4.136077686847684,2.265257950763192,1.870819736084492,6.401335637610876,1.5972100618009748,2.0634307648494308,0.0,3.660640826650406,32.79582946066448,3.7869501056129633,29.008879355051516,36.582779566277445,39.76832642346621,4.658124215957434,35.11020220750878,44.42645063942365
VIL_043,34,77.4,426.0,35.5,65.3,1.0,,,,,,,3,1,False,UNRECORDED,5.990483878819845,1.9665116995420444,4.0239721792778,7.956995578361889,5.085976857402147,2.265257950763192,2.8207189066389553,7.351234808165339,1.7320758526258468,2.0634307648494308,0.0,3.7955066174752776,33.4135326885589,3.7869501056129633,29.62658258294594,37.20048279417187,40.58325521301307,4.658124215957434,35.92513099705563,45.241379428970504
VIL_043,35,57.24,272.7,34.4,55.6,1.0,,,,,,,2,1,False,UNRECORDED,4.958631330978761,1.9665116995420444,2.992119631436717,6.925143030520806,4.249663162064147,2.265257950763192,1.9844052113009552,6.514921112827339,1.846960303410925,2.0634307648494308,0.0,3.9103910682603558,33.62411853760331,3.7869501056129633,29.837168431990346,37.411068643216275,40.735587948001,4.658124215957434,36.07746373204356,45.39371216395843
VIL_043,36,67.87,340.5,32.9,59.2,1.0,,,,,,,0,1,False,UNRECORDED,5.075767036105282,1.9665116995420444,3.109255336563238,7.042278735647327,3.3283905311564697,2.265257950763192,1.0631325803932778,5.5936484819196615,1.338963575999664,2.0634307648494308,0.0,3.402394340849095,32.73997207470581,3.7869501056129633,28.95302196909285,36.52692218031878,39.2352865721151,4.658124215957434,34.577162356157665,43.893410788072536
VIL_043,37,47.14,214.8,33.8,46.5,0.97,,,,,,,1,1,False,UNRECORDED,5.9128492384159355,1.9665116995420444,3.946337538873891,7.87936093795798,2.4787849069153203,2.265257950763192,0.21352695615212847,4.744042857678512,1.4504465661977906,2.0634307648494308,0.0,3.5138773310472216,33.15121212385138,3.7869501056129633,29.364262018238417,36.938162229464346,40.767368520132514,4.658124215957434,36.10924430417508,45.42549273608995
VIL_043,38,37.6,155.9,30.8,35.1,0.674,,,,,,,1,1,False,UNRECORDED,6.391671812692936,1.9665116995420444,4.425160113150891,8.35818351223498,1.8950914125538991,2.265257950763192,0.0,4.160349363317091,1.5504915573015712,2.0634307648494308,0.0,3.613922322151002,31.317966398419202,3.7869501056129633,27.53101629280624,35.10491650403217,39.04417405923739,4.658124215957434,34.386049843279956,43.70229827519483
VIL_043,39,29.88,95.5,30.3,42.3,0.589,,,,,,,0,1,False,UNRECORDED,6.756246611772118,1.9665116995420444,4.789734912230074,8.722758311314163,1.593156763638746,2.265257950763192,0.0,3.858414714401938,1.6751794492725518,2.0634307648494308,0.0,3.738610214121983,31.194705108990014,3.7869501056129633,27.40775500337705,34.98165521460298,38.960026323220085,4.658124215957434,34.30190210726265,43.61815053917752
VIL_043,40,25.22,60.8,26.4,41.7,0.559,0.0,0.0,1.0,30.4,24.3,40.8,2,0,True,STRUCTURAL_ZERO_INFLATED,5.906860589542884,1.9665116995420444,3.9403488900008394,7.873372289084928,1.6291653854588068,2.265257950763192,0.0,3.8944233362219984,1.6648002575044016,2.0634307648494308,0.0,3.7282310223538326,30.4,0.37869501056129634,30.0213049894387,30.778695010561297,40.8,0.46581242159574343,40.334187578404254,41.26581242159574
VIL_043,41,14.31,5.1,27.9,32.1,0.214,,,,,,,2,1,False,UNRECORDED,3.6876918880488487,1.9665116995420444,1.7211801885068043,5.654203587590893,1.2045409619985592,2.265257950763192,0.0,3.469798912761751,1.4731165817956449,2.0634307648494308,0.0,3.536547346645076,33.91424037294665,3.7869501056129633,30.127290267333688,37.70119047855962,40.840553145585595,4.658124215957434,36.18242892962816,45.49867736154303
VIL_043,42,15.44,6.6,27.0,33.2,0.342,,,,,,,0,1,False,UNRECORDED,3.394420219446557,1.9665116995420444,1.4279085199045127,5.3609319189886016,1.3662874580081765,2.265257950763192,0.0,3.6315454087713683,1.6864414528143312,2.0634307648494308,0.0,3.749872217663762,33.447818767797216,3.7869501056129633,29.660868662184253,37.23476887341018,40.89795149947456,4.658124215957434,36.23982728351712,45.556075715431994
VIL_043,43,13.13,-13.3,24.1,26.8,0.244,,,,,,,3,1,False,UNRECORDED,1.6552071895297034,1.9665116995420444,0.0,3.6217188890717478,1.037307868254844,2.265257950763192,0.0,3.302565819018036,1.4510802421967472,2.0634307648494308,0.0,3.514511007046178,32.691659171918246,3.7869501056129633,28.904709066305283,36.47860927753121,38.86756954609746,4.658124215957434,34.20944533014002,43.52569376205489
VIL_043,44,7.28,-58.8,25.0,27.8,0.174,,,,,,,2,0,False,UNRECORDED,1.8495500660207733,1.9665116995420444,0.0,3.816061765562818,0.9922110182484211,2.265257950763192,0.0,3.257468969011613,1.5989487594807736,2.0634307648494308,0.0,3.6623795243302046,32.61452757255792,3.7869501056129633,28.827577466944955,36.401477678170885,40.08534240659198,4.658124215957434,35.42721819063454,44.74346662254941
VIL_043,45,5.18,-66.2,21.2,31.5,0.036,,,,,,,3,1,False,UNRECORDED,1.514805940367335,1.9665116995420444,0.0,3.4813176399093795,0.9928888787649672,2.265257950763192,0.0,3.258146829528159,1.5442922062794335,2.0634307648494308,0.0,3.6077229711288643,33.06083377538448,3.7869501056129633,29.273883669771518,36.84778388099745,40.235611562963186,4.658124215957434,35.57748734700575,44.89373577892062
VIL_043,46,5.88,-68.4,20.2,26.4,0.184,,,,,,,1,0,False,UNRECORDED,1.035859692511099,1.9665116995420444,0.0,3.0023713920531434,1.2413434938284063,2.265257950763192,0.0,3.506601444591598,2.33679001221833,2.0634307648494308,0.27335924736889927,4.40022077706776,32.95561111627442,3.7869501056129633,29.168661010661456,36.742561221887385,38.51857721235347,4.658124215957434,33.860452996396035,43.176701428310906
VIL_043,47,7.95,-37.8,20.8,31.9,0.194,0.0,0.0,4.0,33.0,32.5,36.3,2,0,True,STRUCTURAL_ZERO_INFLATED,1.0047960897336636,1.9665116995420444,0.0,2.9713077892757083,1.418521606672896,2.265257950763192,0.0,3.683779557436088,3.101078875865558,2.0634307648494308,1.0376481110161273,5.164509640714989,33.0,0.37869501056129634,32.621304989438705,33.378695010561295,36.3,0.46581242159574343,35.834187578404254,36.76581242159574
VIL_043,48,5.7,-54.5,19.9,40.8,0.072,,,,,,,4,0,False,UNRECORDED,0.6048564089219606,1.9665116995420444,0.0,2.571368108464005,1.378414443168688,2.265257950763192,0.0,3.6436723939318796,2.707029107429216,2.0634307648494308,0.6435983425797853,4.770459872278646,33.6348917062627,3.7869501056129633,29.847941600649737,37.421841811875666,41.36533466291106,4.658124215957434,36.707210446953624,46.023458878868496
VIL_043,49,6.15,-68.4,18.1,34.3,0.084,0.0,0.0,5.0,32.6,33.1,39.8,5,1,True,REPORTED,0.7088904595676284,1.9665116995420444,0.0,2.675402159109673,1.1326716038736735,2.265257950763192,0.0,3.3979295546368653,3.024373921538321,2.0634307648494308,0.9609431566888902,5.087804686387752,32.6,0.37869501056129634,32.22130498943871,32.978695010561296,39.8,0.46581242159574343,39.334187578404254,40.26581242159574
VIL_043,50,4.69,-77.9,16.7,29.3,0.157,,,,,,,3,0,False,UNRECORDED,0.9966901844463399,1.9665116995420444,0.0,2.9632018839883845,1.036337955518645,2.265257950763192,0.0,3.301595906281837,3.170417346836973,2.0634307648494308,1.1069865819875422,5.233848111686404,33.72406229346517,3.7869501056129633,29.937112187852204,37.51101239907813,40.658666968573854,4.658124215957434,36.00054275261642,45.31679118453129
VIL_043,51,6.56,-43.2,19.1,47.0,0.11,2.0,2.0,3.0,34.5,33.2,47.3,0,0,True,REPORTED,2.0,0.19665116995420445,1.8033488300457956,2.1966511699542046,2.0,0.2265257950763192,1.773474204923681,2.226525795076319,3.0,0.2063430764849431,2.793656923515057,3.206343076484943,34.5,0.37869501056129634,34.121304989438705,34.878695010561295,47.3,0.46581242159574343,46.834187578404254,47.76581242159574
VIL_043,52,5.5,-55.3,15.4,38.0,0.068,,,,,,,0,0,False,UNRECORDED,0.6040916382532876,1.9665116995420444,0.0,2.570603337795332,1.49628304829741,2.265257950763192,0.0,3.761540999060602,3.864718142014703,2.0634307648494308,1.8012873771652722,5.928148906864134,32.725661166233095,3.7869501056129633,28.938711060620133,36.51261127184606,40.20565604194083,4.658124215957434,35.54753182598339,44.86378025789826
VIL_043,53,11.92,-13.6,17.6,37.7,0.264,0.0,0.0,1.0,25.8,21.7,41.3,2,1,True,STRUCTURAL_ZERO_INFLATED,0.5826866682063618,1.9665116995420444,0.0,2.5491983677484065,0.8377767823658584,2.265257950763192,0.0,3.10303473312905,4.255532926700467,2.0634307648494308,2.1921021618510363,6.318963691549898,25.8,0.37869501056129634,25.421304989438703,26.1786950105613,41.3,0.46581242159574343,40.834187578404254,41.76581242159574
