village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag
VIL_038,101,5.96,-59.0,16.7,39.7,0.063,1,0,2,58.7,56.7,67.2,1,0
VIL_038,102,9.29,-41.2,19.4,42.9,0.123,0,3,2,60.1,55.5,69.0,3,0
VIL_038,103,6.37,-62.6,17.1,31.2,0.075,3,2,2,65.8,58.7,70.0,1,0
VIL_038,104,6.76,-55.0,17.1,37.8,0.086,2,1,6,60.9,56.9,72.0,1,0
VIL_039,1,4.07,-86.0,16.8,36.6,0.08,3,2,5,51.3,43.7,66.2,2,0
VIL_039,2,10.14,-29.0,18.4,45.1,0.143,2,1,3,48.8,43.0,74.0,1,1
VIL_039,3,8.22,-48.7,15.9,38.7,0.15,2,2,11,43.4,40.7,64.2,1,0
VIL_039,4,8.72,-53.3,15.9,40.0,0.084,1,1,4,49.5,42.9,67.4,0,1
VIL_039,5,5.31,-84.5,18.6,42.9,0.0,1,0,8,45.7,47.1,72.1,4,0
VIL_039,6,7.79,-32.8,18.9,40.3,0.063,4,0,6,45.2,39.6,67.5,2,1
VIL_039,7,8.23,-34.4,20.4,48.9,0.119,2,4,3,46.2,43.1,71.5,1,0
VIL_039,8,4.51,-78.8,17.7,37.6,0.178,2,3,4,49.7,43.6,73.7,2,0
VIL_039,9,5.79,-64.4,21.2,42.1,0.075,4,1,2,50.9,47.8,64.6,0,0
VIL_039,10,9.77,-31.5,21.9,45.9,0.17,1,1,5,49.5,44.2,70.7,3,1
VIL_039,11,6.26,-54.4,23.5,47.3,0.166,5,1,1,48.5,40.8,67.9,0,1
VIL_039,12,7.26,-52.3,23.9,48.1,0.147,0,4,3,45.3,36.9,71.2,1,1
VIL_039,13,10.77,-34.1,25.8,60.4,0.184,8,2,3,51.8,47.6,73.4,2,1
VIL_039,14,10.85,-15.7,24.5,51.0,0.172,3,1,3,45.9,37.0,69.4,0,0
VIL_039,15,6.65,-69.0,27.8,47.3,0.045,1,4,3,45.1,38.6,70.9,4,1
VIL_039,16,12.06,-30.9,28.0,49.2,0.204,3,2,4,42.3,33.9,66.5,4,0
VIL_039,17,6.29,-56.2,30.2,49.5,0.13,1,0,5,50.3,40.9,66.6,2,0
VIL_039,18,8.01,-47.2,29.8,41.3,0.0,4,0,4,46.9,45.5,63.8,1,0
VIL_039,19,13.26,-18.4,31.9,43.7,0.191,6,1,0,49.7,42.7,69.3,2,0
VIL_039,20,14.42,-23.6,33.2,38.9,0.18,5,1,3,42.5,39.7,66.4,4,0
VIL_039,21,18.25,27.5,34.0,47.0,0.201,2,3,1,43.0,36.2,64.4,0,0
VIL_039,22,22.78,39.8,34.8,59.0,0.315,2,3,2,46.0,40.4,71.7,2,1
VIL_039,23,31.25,103.1,34.3,53.1,0.401,1,2,2,47.8,47.4,68.6,3,1
VIL_039,24,44.32,203.6,35.4,54.7,0.676,4,0,2,45.6,39.9,65.4,2,1
VIL_039,25,54.52,261.0,33.9,65.6,0.738,5,3,0,44.5,37.5,72.1,0,1
VIL_039,26,54.79,250.8,36.5,68.7,0.671,4,4,1,44.4,37.4,66.0,1,1
VIL_039,27,80.4,427.5,37.2,77.2,1.0,5,2,4,43.8,39.7,76.8,1,1
VIL_039,28,77.01,430.1,37.0,74.6,0.966,2,4,5,46.1,36.0,69.5,0,1
VIL_039,29,104.49,593.6,35.7,90.3,1.0,4,4,2,43.7,43.1,60.4,1,0
VIL_039,30,99.31,558.8,37.8,80.1,1.0,4,9,1,55.2,49.1,77.3,1,0
VIL_039,31,97.47,557.9,36.8,74.0,1.0,5,4,2,48.0,43.2,71.7,2,1
VIL_039,32,109.82,626.9,36.0,86.7,1.0,4,1,2,45.3,40.2,69.9,1,1
VIL_039,33,114.28,688.0,34.5,85.5,1.0,7,5,3,50.0,46.8,67.3,1,1
VIL_039,34,85.54,473.0,33.5,66.6,1.0,8,0,1,42.4,36.8,69.5,3,1
VIL_039,35,67.35,354.8,34.5,53.2,0.873,9,5,5,48.5,46.0,71.0,2,1
VIL_039,36,64.18,316.7,33.7,62.2,0.933,14,1,5,51.3,39.7,63.1,1,1
VIL_039,37,55.63,266.7,30.9,49.4,0.768,23,2,2,41.0,31.3,63.2,2,0
VIL_039,38,30.57,108.5,28.5,42.1,0.35,15,1,1,51.0,47.8,66.6,2,1
VIL_039,39,25.36,70.7,29.8,36.1,0.391,8,1,3,50.8,52.2,71.8,0,0
VIL_039,40,26.66,73.2,30.8,43.4,0.388,12,1,3,41.8,40.5,70.9,3,1
VIL_039,41,15.21,7.0,25.9,35.5,0.113,13,0,0,53.3,47.8,70.9,2,0
VIL_039,42,10.73,-18.8,25.7,32.5,0.201,6,0,1,42.1,37.5,69.8,3,0
VIL_039,43,11.51,-4.4,24.8,32.5,0.223,2,1,1,48.1,43.5,69.7,3,1
VIL_039,44,12.43,-25.9,23.4,26.1,0.14,0,1,1,47.1,41.4,68.7,2,1
VIL_039,45,7.98,-21.9,23.9,31.2,0.133,2,5,0,50.0,44.8,72.4,5,0
VIL_039,46,8.33,-26.8,20.1,29.6,0.213,0,2,5,43.2,38.5,69.0,2,0
VIL_039,47,6.12,-39.8,22.1,31.9,0.043,2,2,3,50.2,41.7,66.4,3,0
VIL_039,48,6.72,-58.4,19.5,31.8,0.165,0,2,5,44.2,37.1,68.4,2,0
VIL_039,49,8.4,-39.2,19.3,28.7,0.179,2,1,1,44.9,41.3,72.7,2,1
VIL_039,50,6.29,-50.5,18.3,34.4,0.034,3,0,4,54.4,46.7,67.9,2,0
VIL_039,51,5.61,-68.8,17.5,28.8,0.0,0,5,6,49.9,43.4,67.9,2,0
VIL_039,52,9.24,-51.1,16.7,42.5,0.094,4,2,5,49.3,43.8,69.9,3,0
VIL_039,53,5.82,-67.8,16.8,39.8,0.028,2,1,4,47.8,40.0,70.2,2,0
VIL_039,54,8.37,-38.4,19.4,37.7,0.076,0,4,4,53.0,48.6,74.7,1,0
VIL_039,55,6.19,-62.0,18.5,38.1,0.124,1,3,2,48.5,52.4,67.2,2,1
VIL_039,56,7.43,-28.3,17.2,33.1,0.133,0,2,2,43.0,35.1,64.1,2,0
VIL_039,57,5.37,-59.3,18.6,42.6,0.108,1,3,1,48.1,46.9,71.0,4,1
VIL_039,58,11.71,-15.9,18.9,44.4,0.141,0,2,5,43.4,42.5,67.3,1,0
VIL_039,59,9.39,-43.8,16.3,53.0,0.265,1,1,8,43.9,45.2,72.5,5,0
VIL_039,60,6.24,-54.8,18.9,46.0,0.167,1,2,3,42.8,35.7,73.5,2,1
VIL_039,61,9.82,-36.2,18.6,53.0,0.145,1,0,4,44.1,38.8,70.9,3,1
VIL_039,62,5.58,-72.3,21.4,46.3,0.109,4,0,4,48.4,42.5,71.4,1,0
VIL_039,63,7.43,-49.9,23.8,53.1,0.114,6,1,1,47.9,42.4,65.1,1,1
VIL_039,64,8.85,-22.9,24.2,46.0,0.131,0,4,1,44.6,40.3,72.7,2,1
VIL_039,65,7.92,-56.6,24.8,51.1,0.151,3,1,1,48.3,44.4,75.4,1,1
VIL_039,66,8.32,-56.0,25.0,47.6,0.11,5,2,2,49.9,46.5,66.2,1,0
VIL_039,67,9.18,-57.4,25.1,54.7,0.094,3,3,3,44.1,37.8,68.9,3,1
VIL_039,68,6.49,-82.7,28.8,44.7,0.103,2,2,0,48.6,41.3,67.1,1,0
VIL_039,69,10.26,-18.6,29.4,47.6,0.116,6,2,2,51.6,43.8,67.1,1,0
VIL_039,70,10.49,-20.3,30.8,50.8,0.127,3,1,0,45.7,42.1,61.8,1,1
VIL_039,71,12.94,5.0,31.5,47.2,0.102,4,2,3,43.9,38.2,67.6,2,0
VIL_039,72,28.65,91.8,32.8,60.4,0.403,2,2,2,44.1,37.8,66.2,3,0
VIL_039,73,21.32,36.0,33.3,54.6,0.301,3,3,2,46.7,37.7,67.4,3,0
VIL_039,74,34.49,125.6,34.7,67.9,0.473,2,4,0,54.3,52.6,67.6,1,1
VIL_039,75,33.32,120.3,34.9,61.8,0.428,4,2,2,50.3,38.2,65.9,1,1
VIL_039,76,47.02,219.7,37.4,63.7,0.644,1,6,0,49.0,42.0,75.0,1,0
VIL_039,77,42.9,200.0,35.9,56.8,0.585,3,6,2,47.0,46.4,68.9,0,0
VIL_039,78,68.21,372.0,39.3,73.1,0.882,1,1,1,45.4,44.4,66.4,2,0
VIL_039,79,65.36,339.5,37.7,66.8,0.931,0,7,2,45.1,40.0,71.6,1,1
VIL_039,80,74.35,390.3,35.3,78.4,0.917,5,4,3,48.1,43.9,69.5,2,0
VIL_039,81,105.99,611.5,39.8,85.4,1.0,2,3,2,56.3,48.6,71.8,1,1
VIL_039,82,54.88,257.5,39.0,54.1,0.75,1,9,4,41.9,36.5,68.2,0,1
VIL_039,83,101.35,569.0,33.7,81.2,1.0,13,2,1,46.1,40.4,66.4,1,0
VIL_039,84,70.84,379.9,35.8,66.0,0.928,3,2,2,50.6,46.3,74.0,2,1
VIL_039,85,87.07,471.5,32.9,72.4,1.0,10,0,1,50.3,44.1,67.1,5,1
VIL_039,86,61.37,304.2,32.9,61.8,0.797,12,3,1,44.5,38.8,67.9,1,1
VIL_039,87,66.76,330.2,32.6,55.7,0.93,17,2,2,47.9,40.4,60.0,1,1
VIL_039,88,62.77,316.0,33.4,58.0,0.848,9,1,1,46.2,40.3,69.6,2,0
VIL_039,89,49.11,243.0,31.6,46.0,0.612,7,2,2,52.8,43.6,63.6,4,0
VIL_039,90,49.29,235.5,31.4,38.3,0.656,12,2,1,45.3,47.8,70.9,3,1
VIL_039,91,23.29,60.4,30.9,35.1,0.31,9,3,2,44.2,36.0,68.9,2,1
VIL_039,92,38.21,147.6,26.4,40.6,0.564,15,2,2,44.2,41.1,67.3,3,0
VIL_039,93,27.32,78.0,27.8,44.8,0.289,11,1,1,44.1,40.5,69.2,3,1
VIL_039,94,17.92,-1.6,26.8,34.8,0.24,11,1,1,49.1,44.4,69.0,6,1
VIL_039,95,13.29,-4.0,22.6,32.6,0.2,3,0,4,47.3,43.0,60.3,0,0
VIL_039,96,12.29,-10.6,25.8,33.1,0.101,13,3,0,49.1,43.8,68.4,3,0
VIL_039,97,12.53,-9.4,23.0,34.2,0.111,2,2,0,48.0,45.1,66.4,2,0
VIL_039,98,6.84,-40.7,21.4,37.9,0.08,2,3,4,45.2,39.1,65.8,3,0
VIL_039,99,7.06,-49.2,20.0,27.9,0.027,4,2,2,50.8,41.3,75.4,4,1
VIL_039,100,8.57,-55.8,22.1,25.4,0.09,5,3,1,46.1,43.1,65.6,0,0
VIL_039,101,7.44,-48.9,17.5,32.5,0.068,0,2,2,48.1,45.6,66.7,2,0
VIL_039,102,7.68,-36.5,21.3,34.5,0.141,1,2,3,45.7,47.1,62.0,1,0
VIL_039,103,3.86,-70.1,14.5,35.4,0.058,3,2,2,49.8,45.3,67.9,1,1
VIL_039,104,11.09,-24.4,16.3,46.0,0.215,1,4,7,52.3,45.8,60.4,1,1
VIL_040,1,7.97,-57.9,19.0,35.4,0.055,1,1,6,44.4,37.3,53.7,0,0
VIL_040,2,6.43,-71.6,18.0,32.7,0.145,1,4,3,48.9,41.7,46.1,3,0
VIL_040,3,5.69,-47.1,18.6,30.3,0.039,1,4,3,51.1,42.0,48.5,4,0
VIL_040,4,7.19,-56.0,19.3,39.5,0.079,0,2,2,49.2,43.6,45.4,4,0
VIL_040,5,4.11,-80.1,19.5,43.3,0.04,2,0,3,41.8,35.7,49.0,0,1
VIL_040,6,12.02,9.2,18.1,46.3,0.131,2,1,2,43.6,43.8,48.2,2,0
VIL_040,7,10.58,-19.6,19.1,46.2,0.156,2,1,4,45.1,37.3,49.0,3,0
VIL_040,8,9.08,-46.7,19.7,49.9,0.21,1,0,3,45.8,41.1,50.8,1,1
VIL_040,9,6.07,-52.2,21.5,48.6,0.109,2,3,6,43.5,41.6,47.8,4,0
VIL_040,10,5.76,-77.6,21.7,43.1,0.118,2,3,4,48.8,46.1,52.4,3,0
VIL_040,11,7.7,-51.9,22.5,49.2,0.054,1,2,0,41.4,38.4,50.9,4,1
VIL_040,12,7.68,-57.2,23.3,48.8,0.121,3,4,1,44.9,39.3,48.4,3,0
VIL_040,13,5.32,-60.3,24.4,45.2,0.139,3,4,3,42.9,39.6,48.9,2,0
VIL_040,14,5.61,-46.1,26.2,53.5,0.063,5,3,1,49.4,48.2,55.7,1,0
VIL_040,15,8.54,-60.0,28.6,46.1,0.114,3,3,2,43.2,40.9,49.3,0,0
VIL_040,16,6.08,-40.9,27.1,45.4,0.119,5,3,7,42.3,35.9,51.6,1,0
VIL_040,17,9.12,-31.7,29.5,47.0,0.198,3,1,1,47.9,47.1,47.6,1,0
VIL_040,18,13.56,-19.6,31.0,54.3,0.24,0,3,0,46.3,42.6,43.0,0,0
VIL_040,19,9.69,-45.2,33.6,52.4,0.066,4,1,3,42.8,43.8,43.4,1,1
VIL_040,20,12.68,-22.6,32.2,54.2,0.186,6,1,1,41.8,37.9,47.2,1,1
VIL_040,21,15.03,-8.4,32.7,52.2,0.17,3,4,4,41.1,36.9,43.7,1,0
VIL_040,22,19.99,24.9,36.3,50.3,0.251,3,1,2,43.2,35.7,40.5,1,1
VIL_040,23,29.13,76.1,35.8,58.1,0.323,1,1,1,46.6,43.0,50.7,1,0
VIL_040,24,33.37,120.5,35.3,56.7,0.432,1,5,3,48.9,47.4,52.0,2,0
VIL_040,25,47.83,226.3,37.6,60.8,0.595,1,5,1,44.9,40.7,50.6,3,0
VIL_040,26,40.32,163.1,34.5,54.5,0.53,2,3,7,50.5,46.2,43.3,1,1
VIL_040,27,71.04,376.6,36.9,69.8,0.972,6,6,0,46.2,44.4,52.0,4,0
VIL_040,28,68.58,368.4,37.4,66.2,0.928,2,7,2,47.8,42.8,51.0,3,1
VIL_040,29,69.79,350.3,37.6,69.2,0.975,1,6,3,44.1,39.1,49.5,1,0
VIL_040,30,103.07,580.5,35.7,82.1,1.0,3,9,3,44.3,37.6,42.8,3,0
VIL_040,31,66.66,329.3,35.3,65.6,0.804,5,9,0,39.1,38.1,44.9,2,0
VIL_040,32,97.78,537.9,37.7,80.2,1.0,3,7,2,41.3,36.0,42.1,1,1
VIL_040,33,89.45,509.9,35.2,73.1,1.0,8,11,2,43.6,44.1,49.8,2,1
VIL_040,34,68.71,353.0,34.7,60.1,0.946,10,12,4,45.3,37.1,51.1,0,0
VIL_040,35,64.75,336.3,32.8,55.5,0.89,15,11,0,40.9,38.3,49.4,1,0
VIL_040,36,60.92,307.8,31.6,56.2,0.825,17,4,2,41.7,35.8,46.5,0,0
VIL_040,37,48.95,233.4,31.0,51.3,0.702,12,4,2,45.2,45.9,43.0,1,1
VIL_040,38,42.27,183.3,32.0,41.0,0.531,8,3,1,46.8,40.0,46.6,1,1
VIL_040,39,31.79,113.0,28.6,33.9,0.463,10,4,1,44.0,40.5,60.5,1,0
VIL_040,40,27.25,66.9,27.9,38.1,0.381,11,2,2,46.9,43.9,47.2,2,0
VIL_040,41,24.8,65.7,28.9,33.9,0.337,8,2,2,48.4,51.6,39.7,1,0
VIL_040,42,17.45,16.6,28.4,38.1,0.208,9,2,4,41.8,38.4,44.2,0,1
VIL_040,43,14.99,-9.5,22.8,38.4,0.212,5,3,0,43.2,43.4,42.7,1,0
VIL_040,44,10.08,-53.5,20.9,27.1,0.124,3,0,1,49.0,44.3,49.2,2,0
VIL_040,45,7.47,-47.8,21.5,23.7,0.142,2,2,4,39.1,32.7,42.0,0,1
VIL_040,46,8.73,-29.6,20.1,34.2,0.093,4,0,3,48.5,45.9,52.9,1,0
VIL_040,47,7.47,-67.9,20.9,32.9,0.048,6,1,7,46.5,38.9,51.7,2,0
VIL_040,48,6.87,-55.9,19.5,34.3,0.12,2,3,3,48.3,44.6,46.1,4,0
VIL_040,49,5.18,-87.8,18.6,36.0,0.174,0,2,3,39.1,30.2,47.9,1,0
VIL_040,50,6.04,-53.2,19.2,32.8,0.093,4,6,4,46.4,45.2,57.6,2,1
VIL_040,51,6.87,-42.3,15.1,35.3,0.084,0,3,7,47.7,42.3,47.1,3,0
VIL_040,52,5.18,-66.5,16.5,39.6,0.158,0,2,4,47.1,39.0,46.4,2,0
VIL_040,53,6.43,-50.9,16.9,40.0,0.109,0,4,4,43.4,32.4,52.2,5,1
VIL_040,54,7.52,-49.2,18.2,48.2,0.093,0,3,7,43.6,41.5,50.3,1,1
VIL_040,55,5.77,-71.3,17.0,41.5,0.163,1,2,3,50.8,41.9,41.1,5,0
VIL_040,56,5.97,-61.6,17.8,42.6,0.043,2,3,6,45.3,41.0,47.4,2,0
VIL_040,57,6.57,-56.5,17.3,46.5,0.071,1,5,6,46.4,42.0,43.9,2,0
VIL_040,58,4.93,-68.6,18.1,51.4,0.083,0,2,8,49.0,46.6,46.5,1,0
VIL_040,59,7.57,-45.9,18.4,48.3,0.242,5,2,1,43.5,45.1,49.3,3,0
VIL_040,60,6.65,-54.3,19.2,44.7,0.042,1,2,4,45.8,39.7,45.7,1,0
VIL_040,61,5.97,-62.2,20.5,43.6,0.023,1,0,3,52.0,49.2,40.6,2,0
VIL_040,62,7.48,-56.5,23.1,48.2,0.111,1,3,1,45.5,41.3,49.3,2,0
VIL_040,63,5.25,-60.0,22.8,42.6,0.144,2,0,5,39.9,34.3,49.1,3,1
VIL_040,64,4.93,-62.8,23.2,49.8,0.111,1,2,7,44.6,35.5,51.3,2,0
VIL_040,65,5.56,-61.1,25.3,48.9,0.041,1,2,2,39.1,36.0,47.8,1,0
VIL_040,66,5.9,-69.0,26.0,50.0,0.021,3,0,4,43.8,37.2,53.9,0,0
VIL_040,67,6.6,-67.3,27.7,41.1,0.055,3,2,5,45.5,32.9,44.6,1,0
VIL_040,68,8.78,-34.7,27.7,54.5,0.122,1,3,2,42.8,34.6,50.0,4,1
VIL_040,69,7.67,-57.8,30.0,43.7,0.118,2,5,2,46.1,40.7,37.9,4,1
VIL_040,70,10.31,-34.6,31.2,44.0,0.125,2,3,2,49.7,46.6,47.5,1,0
VIL_040,71,11.31,-40.2,29.9,40.8,0.137,2,3,4,49.0,42.1,44.4,2,1
VIL_040,72,18.86,30.1,32.2,49.5,0.238,2,2,4,45.2,42.4,47.4,4,1
VIL_040,73,23.19,42.2,33.4,53.8,0.339,0,3,3,41.9,36.7,54.2,2,0
VIL_040,74,32.65,104.8,34.1,56.6,0.453,3,4,3,51.1,49.3,49.0,2,0
VIL_040,75,29.36,85.8,34.0,57.1,0.423,0,2,0,38.7,23.8,51.4,3,0
VIL_040,76,43.75,196.0,32.9,65.5,0.6,5,5,3,46.5,45.4,52.8,4,1
VIL_040,77,55.62,268.7,37.6,70.6,0.648,0,2,1,45.6,41.7,45.2,2,0
VIL_040,78,62.45,310.0,34.1,66.4,0.833,8,2,2,44.3,38.0,50.4,2,0
VIL_040,79,81.51,459.9,39.3,75.2,1.0,0,9,3,41.2,37.6,50.9,3,1
VIL_040,80,73.05,392.2,36.7,69.8,1.0,4,8,2,40.4,38.0,35.8,5,0
VIL_040,81,81.26,421.8,36.1,71.6,1.0,4,6,2,45.8,40.6,40.8,2,0
VIL_040,82,78.42,414.1,34.8,78.8,0.95,7,10,1,46.1,44.4,51.1,1,1
VIL_040,83,119.28,675.4,34.4,91.2,1.0,7,13,0,44.0,36.4,45.6,2,0
VIL_040,84,77.87,414.4,34.8,70.3,1.0,10,9,2,51.8,46.1,48.3,4,0
VIL_040,85,94.77,542.2,35.5,78.5,1.0,9,9,3,42.0,35.6,53.1,2,1
VIL_040,86,63.62,326.6,36.2,64.2,0.868,2,9,2,51.4,44.5,50.6,2,1
VIL_040,87,77.5,414.3,31.8,64.6,1.0,24,6,2,43.9,40.3,51.8,1,1
VIL_040,88,53.22,250.1,33.1,54.8,0.687,7,5,3,50.1,44.9,45.3,1,1
VIL_040,89,55.13,270.7,29.4,55.6,0.743,27,7,1,41.2,35.5,46.3,2,0
VIL_040,90,50.33,218.6,29.5,44.2,0.618,14,5,3,40.7,33.7,52.9,4,0
VIL_040,91,35.66,136.5,30.0,41.0,0.55,11,1,3,42.0,38.0,52.0,8,1
VIL_040,92,30.29,103.6,27.0,39.5,0.371,11,0,1,41.8,39.9,46.2,5,0
VIL_040,93,24.43,50.1,28.9,41.2,0.265,8,2,1,53.9,53.0,48.5,2,0
VIL_040,94,16.85,3.5,26.7,47.7,0.244,10,2,1,44.5,38.4,50.5,1,0
VIL_040,95,14.65,17.3,25.2,31.2,0.154,5,6,1,40.6,35.5,49.1,2,0
VIL_040,96,11.83,-15.8,22.8,30.1,0.217,7,2,3,47.0,37.2,49.4,4,0
VIL_040,97,12.47,-33.9,21.3,34.8,0.067,5,2,2,44.9,36.4,42.0,2,0
VIL_040,98,8.06,-53.8,20.8,24.6,0.025,0,1,3,37.8,36.3,43.1,3,0
VIL_040,99,6.73,-55.4,20.7,24.6,0.071,2,5,7,40.7,31.6,50.7,0,0
VIL_040,100,6.34,-34.6,19.8,31.9,0.091,2,2,1,51.8,46.3,55.4,3,1
VIL_040,101,6.79,-45.8,17.8,31.6,0.054,1,3,5,49.0,45.3,42.8,2,1
VIL_040,102,7.04,-42.2,17.3,39.4,0.081,2,1,2,44.3,37.3,45.1,3,0
VIL_040,103,7.35,-47.0,15.8,34.8,0.184,3,1,5,44.0,41.6,45.9,0,1
VIL_040,104,5.81,-71.1,20.0,31.5,0.042,0,3,4,52.0,50.7,41.6,2,0
VIL_041,1,7.33,-52.3,17.2,32.1,0.138,2,2,1,36.1,37.8,44.0,0,1
VIL_041,2,5.54,-51.2,15.5,39.3,0.078,0,0,0,34.1,34.8,42.6,2,1
VIL_041,3,5.92,-66.8,16.2,39.0,0.061,0,1,2,36.8,35.7,47.9,0,1
VIL_041,4,5.69,-58.0,18.0,47.3,0.162,0,0,3,39.8,37.6,45.0,3,0
VIL_041,5,9.48,-45.1,20.0,39.3,0.035,0,0,1,35.2,30.1,38.7,0,1
VIL_041,6,10.04,-41.2,17.4,42.0,0.165,0,0,0,35.4,30.1,39.3,0,1
VIL_041,7,5.15,-52.5,17.6,42.7,0.139,1,1,2,36.7,30.7,41.5,0,1
VIL_041,8,11.86,-0.1,20.9,51.2,0.084,0,2,1,33.6,24.7,39.9,2,0
VIL_041,9,6.29,-59.7,20.7,42.1,0.082,0,0,1,36.7,35.3,44.2,1,0
VIL_041,10,8.9,-50.7,20.9,52.6,0.142,0,0,0,36.0,31.8,47.7,0,0
VIL_041,11,6.78,-54.9,22.1,45.8,0.047,0,0,0,36.3,25.7,40.4,0,1
VIL_041,12,5.95,-68.0,23.3,41.6,0.108,1,0,0,42.1,39.6,52.5,1,1
VIL_041,13,12.38,-4.5,25.5,47.7,0.236,1,0,1,38.5,35.4,38.0,0,1
VIL_041,14,6.71,-49.3,26.1,42.9,0.126,0,0,2,31.5,31.7,43.2,2,1
VIL_041,15,9.74,-29.2,25.2,44.6,0.224,2,0,1,36.5,33.0,48.3,0,1
VIL_041,16,7.6,-50.5,28.1,56.2,0.049,0,0,1,38.1,34.4,40.9,1,1
VIL_041,17,6.86,-61.5,31.6,48.3,0.08,1,0,1,39.4,34.0,31.9,2,1
VIL_041,18,6.76,-44.4,31.9,51.5,0.014,0,0,0,41.9,42.0,46.3,1,1
VIL_041,19,19.51,29.0,33.2,51.3,0.237,0,0,0,41.4,35.2,40.6,0,0
VIL_041,20,16.29,-1.7,31.7,53.1,0.243,0,0,1,36.3,33.3,45.1,0,0
VIL_041,21,23.16,69.9,34.1,50.0,0.322,0,1,1,37.6,29.8,42.1,0,1
VIL_041,22,24.67,89.2,35.6,59.9,0.301,0,1,0,40.8,33.1,46.8,1,0
VIL_041,23,21.6,45.6,35.3,49.4,0.282,1,1,1,40.2,36.1,40.3,1,0
VIL_041,24,34.63,134.4,37.3,52.5,0.363,0,0,0,45.6,43.1,41.7,0,1
VIL_041,25,44.25,213.1,35.3,54.4,0.592,2,3,1,38.4,34.1,38.6,1,0
VIL_041,26,69.49,360.3,37.0,66.4,1.0,0,0,0,42.7,39.3,42.8,2,0
VIL_041,27,71.14,385.5,36.2,65.5,0.871,1,2,0,36.5,27.7,42.3,0,0
VIL_041,28,87.64,478.6,38.8,84.5,1.0,1,0,0,36.6,35.1,46.7,0,0
VIL_041,29,77.8,423.5,36.9,70.6,1.0,0,2,0,38.1,37.5,47.6,1,0
VIL_041,30,91.3,499.0,36.5,75.9,1.0,1,1,1,42.1,34.6,42.7,1,0
VIL_041,31,60.07,297.9,35.0,73.6,0.791,1,1,0,35.2,33.0,46.7,1,0
VIL_041,32,84.43,446.3,36.8,77.6,1.0,0,1,1,34.2,28.6,46.6,1,1
VIL_041,33,65.12,339.1,35.8,55.9,0.998,2,1,0,46.2,43.2,44.5,0,0
VIL_041,34,97.96,557.0,34.5,81.9,1.0,1,0,0,35.1,35.0,44.3,2,0
VIL_041,35,74.08,383.7,34.4,62.4,1.0,2,2,0,39.8,30.8,39.9,0,0
VIL_041,36,62.21,336.7,34.0,56.7,0.771,1,1,0,37.8,34.1,40.9,1,0
VIL_041,37,38.01,154.1,31.9,42.3,0.525,4,1,0,35.5,33.5,45.3,0,0
VIL_041,38,36.2,139.9,31.1,42.8,0.467,4,0,0,36.2,35.1,40.2,0,0
VIL_041,39,34.67,121.4,30.0,40.0,0.479,0,0,0,37.2,32.6,40.1,0,1
VIL_041,40,20.32,43.2,26.1,33.8,0.295,3,0,2,29.7,27.4,43.4,1,1
VIL_041,41,17.04,4.6,27.6,31.9,0.216,2,0,0,41.1,36.0,40.6,1,0
VIL_041,42,19.39,36.9,23.8,36.9,0.323,1,0,0,41.4,34.1,39.1,0,1
VIL_041,43,9.84,-43.2,24.6,32.6,0.159,3,1,1,37.9,31.7,40.6,0,0
VIL_041,44,7.97,-42.5,24.1,30.7,0.07,1,2,0,30.4,24.6,44.5,0,0
VIL_041,45,7.05,-54.9,20.2,36.2,0.032,0,0,2,32.6,26.9,46.6,1,1
VIL_041,46,7.57,-41.7,21.4,35.6,0.173,1,0,0,37.1,32.9,46.6,0,0
VIL_041,47,8.44,-56.8,19.9,37.9,0.168,1,0,0,40.6,36.5,52.6,0,0
VIL_041,48,7.4,-46.1,19.2,30.0,0.113,1,0,2,39.7,34.9,44.0,0,0
VIL_041,49,9.1,-49.2,19.7,30.3,0.056,0,1,1,39.6,33.9,39.6,1,1
VIL_041,50,7.54,-56.2,20.4,36.3,0.086,0,1,0,46.2,39.8,43.8,0,0
VIL_041,51,6.88,-48.3,18.5,37.7,0.118,0,0,0,43.7,39.0,37.0,0,0
VIL_041,52,6.84,-53.9,17.3,33.2,0.045,0,1,1,40.2,40.1,42.5,1,0
VIL_041,53,5.21,-61.6,15.5,38.9,0.164,1,0,1,36.9,36.9,47.7,2,0
VIL_041,54,9.42,-29.7,18.6,34.0,0.065,1,0,1,34.8,30.1,44.5,0,0
VIL_041,55,6.23,-56.8,16.9,39.1,0.024,2,0,0,41.2,38.2,47.6,0,0
VIL_041,56,5.74,-63.1,15.3,36.2,0.088,0,2,4,41.6,41.4,40.5,0,0
VIL_041,57,4.92,-77.2,16.3,43.8,0.129,0,0,1,41.6,32.9,37.1,1,0
VIL_041,58,5.64,-40.5,16.6,46.7,0.0,0,1,1,38.4,35.0,40.2,0,0
VIL_041,59,5.64,-57.0,17.4,36.1,0.033,0,0,1,48.0,43.8,46.9,0,1
VIL_041,60,5.43,-63.8,20.7,32.8,0.0,0,0,0,37.8,35.8,34.9,0,0
VIL_041,61,5.87,-64.1,20.6,52.5,0.144,2,0,0,34.0,31.1,46.6,0,0
VIL_041,62,4.74,-66.3,22.0,41.5,0.021,3,0,2,40.1,40.7,42.7,1,0
